timeBin,x,y,n
54,42,32,189
54,42,33,1458
54,42,34,122
54,42,35,226
54,42,36,179
54,42,37,292
54,42,58,1473
54,42,59,1285
54,42,60,262
54,42,75,114
54,42,76,1592
54,42,77,1571
54,42,94,994
54,43,17,620
54,43,18,272
54,43,19,657
54,43,20,865
54,43,21,1086
54,43,22,1162
54,43,23,676
54,43,31,276
54,43,32,1385
54,43,33,131
54,43,34,159
54,43,56,198
54,43,57,1416
54,43,58,1357
54,43,59,160
54,43,75,133
54,43,76,42
54,43,77,1723
54,43,78,1348
54,43,92,387
54,43,93,1003
54,44,16,685
54,44,17,200
54,44,18,587
54,44,22,695
54,44,23,1155
54,44,24,1042
54,44,25,1502
54,44,29,194
54,44,30,348
54,44,31,1368
54,44,32,167
54,44,33,93
54,44,56,1362
54,44,57,1465
54,44,58,126
54,44,76,89
54,44,77,36
54,44,78,2029
54,44,79,789
54,44,90,338
54,44,91,582
54,44,92,813
54,45,15,720
54,45,16,175
54,45,17,525
54,45,24,1328
54,45,25,1329
54,45,26,2293
54,45,27,283
54,45,28,340
54,45,29,244
54,45,30,1380
54,45,31,104
54,45,55,1310
54,45,56,1523
54,45,57,106
54,45,77,86
54,45,78,31
54,45,79,2540
54,45,89,549
54,45,90,453
54,45,91,686
54,46,14,738
54,46,15,194
54,46,16,466
54,46,27,2224
54,46,28,230
54,46,29,1332
54,46,54,1207
54,46,55,1645
54,46,56,79
54,46,57,10
54,46,78,92
54,46,79,31
54,46,80,2557
54,46,81,484
54,46,82,413
54,46,83,391
54,46,84,373
54,46,85,326
54,46,86,310
54,46,87,461
54,46,88,721
54,46,89,423
54,46,90,523
54,47,11,750
54,47,12,566
54,47,13,766
54,47,14,266
54,47,15,383
54,47,27,1070
54,47,28,2090
54,47,29,696
54,47,53,1039
54,47,54,1758
54,47,56,23
54,47,57,19
54,47,79,123
54,47,80,57
54,47,81,2274
54,47,82,458
54,47,83,463
54,47,84,467
54,47,85,498
54,47,86,749
54,47,87,549
54,47,88,527
54,47,89,339
54,48,12,569
54,48,13,314
54,48,14,226
54,48,28,2165
54,48,29,1582
54,48,52,682
54,48,53,1388
54,48,54,795
54,48,56,12
54,48,57,21
54,48,58,12
54,48,82,1972
54,48,83,258
54,48,84,260
54,48,85,745
54,48,86,479
54,48,87,459
54,49,28,1877
54,49,29,1898
54,49,52,1545
54,49,53,1251
54,49,57,18
54,49,58,23
54,49,83,1791
54,49,84,535
54,50,28,1912
54,50,29,1855
54,50,51,1226
54,50,52,1018
54,50,53,675
54,50,57,15
54,50,83,898
54,50,84,1350
54,51,28,1861
54,51,29,1930
54,51,50,782
54,51,51,1061
54,51,52,1090
54,51,83,585
54,51,84,1014
54,51,85,738
54,52,28,1455
54,52,29,2312
54,52,50,1503
54,52,51,1367
54,52,84,1110
54,52,85,1172
54,53,29,2063
54,53,30,1802
54,53,49,1304
54,53,50,1168
54,53,51,457
54,53,85,1505
54,53,86,739
54,54,29,1305
54,54,30,1648
54,54,31,1065
54,54,48,1063
54,54,49,1212
54,54,50,700
54,54,85,877
54,54,86,1384
54,55,30,2249
54,55,31,1466
54,55,47,727
54,55,48,1350
54,55,49,969
54,55,50,324
54,55,86,1390
54,55,87,874
54,56,30,1572
54,56,31,2172
54,56,47,1874
54,56,48,1007
54,56,86,1340
54,56,87,859
54,57,30,1161
54,57,31,1625
54,57,32,1190
54,57,46,1854
54,57,47,1037
54,57,58,262
54,57,59,281
54,57,60,257
54,57,61,259
54,57,62,252
54,57,63,249
54,57,64,402
54,57,65,231
54,57,66,207
54,57,67,192
54,57,68,240
54,57,69,329
54,57,70,316
54,57,71,332
54,57,72,301
54,57,73,336
54,57,74,267
54,57,75,265
54,57,76,254
54,57,77,231
54,57,78,198
54,57,79,201
54,57,80,431
54,57,81,449
54,57,82,440
54,57,83,433
54,57,84,403
54,57,85,882
54,57,86,387
54,57,87,621
54,57,88,439
54,58,31,2168
54,58,32,1554
54,58,45,1832
54,58,46,1057
54,58,57,524
54,58,58,278
54,58,59,250
54,58,60,274
54,58,61,278
54,58,62,277
54,58,63,280
54,58,64,189
54,58,65,369
54,58,66,216
54,58,67,221
54,58,68,387
54,58,69,301
54,58,70,314
54,58,71,304
54,58,72,334
54,58,73,248
54,58,74,270
54,58,75,272
54,58,76,276
54,58,77,302
54,58,78,215
54,58,79,324
54,58,80,579
54,58,81,429
54,58,82,421
54,58,83,415
54,58,84,444
54,58,85,31
54,58,86,442
54,58,87,513
54,58,88,678
54,59,31,1579
54,59,32,2155
54,59,44,1779
54,59,45,1105
54,59,46,51
54,59,56,524
54,59,66,191
54,59,67,216
54,59,78,155
54,59,79,486
54,59,87,737
54,59,88,497
54,59,89,346
54,60,31,408
54,60,32,2119
54,60,33,1288
54,60,37,273
54,60,43,1705
54,60,44,1201
54,60,45,43
54,60,55,259
54,60,56,277
54,60,66,112
54,60,67,130
54,60,78,270
54,60,79,238
54,60,87,476
54,60,88,711
54,60,89,292
54,61,30,182
54,61,31,248
54,61,32,397
54,61,33,2740
54,61,36,627
54,61,37,146
54,61,42,1655
54,61,43,1378
54,61,55,267
54,61,56,270
54,61,66,110
54,61,67,130
54,61,78,255
54,61,79,251
54,61,87,447
54,61,88,587
54,61,89,428
54,62,29,68
54,62,30,131
54,62,31,428
54,62,32,366
54,62,33,270
54,62,34,2759
54,62,35,1432
54,62,36,833
54,62,37,1233
54,62,41,1755
54,62,42,935
54,62,43,702
54,62,44,854
54,62,45,322
54,62,55,256
54,62,56,283
54,62,66,124
54,62,67,118
54,62,78,251
54,62,79,252
54,62,87,453
54,62,88,551
54,62,89,318
54,62,90,151
54,63,28,65
54,63,29,18
54,63,30,301
54,63,31,526
54,63,32,344
54,63,33,325
54,63,34,359
54,63,35,1921
54,63,36,1087
54,63,37,1040
54,63,38,2019
54,63,39,1738
54,63,40,2012
54,63,41,888
54,63,42,871
54,63,43,961
54,63,44,1101
54,63,45,733
54,63,46,710
54,63,55,265
54,63,56,271
54,63,66,113
54,63,67,125
54,63,78,270
54,63,79,235
54,63,87,513
54,63,88,581
54,63,89,318
54,63,91,59
54,63,96,35
54,63,97,61
54,63,98,52
54,63,99,128
54,64,27,62
54,64,28,14
54,64,29,391
54,64,30,162
54,64,32,617
54,64,33,476
54,64,36,1117
54,64,37,869
54,64,38,1442
54,64,39,1796
54,64,40,1745
54,64,41,810
54,64,42,953
54,64,43,1394
54,64,44,711
54,64,45,1071
54,64,46,675
54,64,47,1009
54,64,55,522
54,64,56,1
54,64,66,119
54,64,67,121
54,64,78,251
54,64,79,266
54,64,87,594
54,64,88,773
54,64,92,61
54,64,93,33
54,64,94,73
54,64,95,71
54,64,96,93
54,64,97,67
54,64,98,76
54,65,26,57
54,65,27,11
54,65,28,395
54,65,32,496
54,65,33,499
54,65,36,52
54,65,37,614
54,65,41,1705
54,65,42,1416
54,65,46,774
54,65,47,709
54,65,48,1389
54,65,49,1045
54,65,50,1029
54,65,51,1048
54,65,52,1047
54,65,53,1008
54,65,54,1022
54,65,55,1
54,65,66,129
54,65,67,110
54,65,78,232
54,65,79,271
54,65,87,656
54,65,88,666
54,65,91,13
54,65,92,13
54,65,93,95
54,65,94,55
54,65,95,57
54,66,25,50
54,66,26,15
54,66,27,396
54,66,32,481
54,66,33,500
54,66,36,155
54,66,37,158
54,66,41,1327
54,66,42,1336
54,66,47,448
54,66,48,692
54,66,49,1027
54,66,50,1057
54,66,51,1019
54,66,52,1046
54,66,53,1070
54,66,54,1051
54,66,55,738
54,66,56,1
54,66,66,119
54,66,67,125
54,66,78,245
54,66,79,265
54,66,87,660
54,66,88,683
54,66,90,24
54,66,91,19
54,66,92,54
54,67,24,32
54,67,25,26
54,67,26,399
54,67,32,480
54,67,33,496
54,67,37,159
54,67,41,496
54,67,42,2034
54,67,55,860
54,67,56,900
54,67,66,388
54,67,67,309
54,67,78,412
54,67,79,82
54,67,87,1235
54,67,88,17
54,67,89,35
54,67,90,23
54,67,91,37
54,68,24,36
54,68,25,413
54,68,32,412
54,68,33,561
54,68,41,352
54,68,42,537
54,68,43,1773
54,68,56,703
54,68,57,1088
54,68,58,669
54,68,59,764
54,68,60,538
54,68,61,484
54,68,62,437
54,68,63,455
54,68,64,555
54,68,65,932
54,68,66,689
54,68,67,513
54,68,68,823
54,68,69,702
54,68,70,738
54,68,71,740
54,68,72,640
54,68,73,733
54,68,74,782
54,68,75,310
54,68,76,286
54,68,77,477
54,68,78,143
54,68,79,56
54,68,80,35
54,68,81,7
54,68,82,6
54,68,83,197
54,68,84,530
54,68,85,713
54,68,86,1257
54,68,87,26
54,68,88,28
54,68,89,34
54,68,90,22
54,69,24,269
54,69,25,270
54,69,32,327
54,69,33,409
54,69,34,281
54,69,41,297
54,69,42,357
54,69,43,560
54,69,44,1219
54,69,57,474
54,69,58,862
54,69,59,692
54,69,60,910
54,69,61,536
54,69,62,530
54,69,63,545
54,69,64,1034
54,69,65,688
54,69,66,593
54,69,67,686
54,69,68,628
54,69,69,749
54,69,70,724
54,69,71,714
54,69,72,832
54,69,73,765
54,69,74,730
54,69,75,1124
54,69,76,333
54,69,77,148
54,69,78,159
54,69,79,205
54,69,80,28
54,69,81,13
54,69,82,328
54,69,83,724
54,69,84,855
54,69,85,683
54,69,86,22
54,69,87,24
54,69,88,16
54,70,24,276
54,70,25,261
54,70,33,590
54,70,34,387
54,70,42,522
54,70,43,369
54,70,44,931
54,70,61,478
54,70,62,271
54,70,63,643
54,70,76,904
54,70,77,150
54,70,78,136
54,70,79,124
54,70,80,224
54,70,81,412
54,70,82,1018
54,70,83,495
54,71,24,265
54,71,25,258
54,71,33,414
54,71,34,552
54,71,42,365
54,71,43,390
54,71,44,287
54,71,45,809
54,71,61,96
54,71,62,483
54,71,77,886
54,71,78,149
54,71,79,111
54,71,80,589
54,71,81,1133
54,72,24,253
54,72,25,295
54,72,33,333
54,72,34,403
54,72,35,260
54,72,43,588
54,72,44,283
54,72,45,322
54,72,46,663
54,72,61,253
54,72,62,258
54,72,76,359
54,72,77,284
54,72,78,351
54,72,79,769
54,72,80,733
54,72,81,154
54,72,82,753
54,73,20,26
54,73,24,319
54,73,25,209
54,73,33,284
54,73,34,420
54,73,35,304
54,73,44,725
54,73,45,270
54,73,46,452
54,73,47,398
54,73,61,326
54,73,62,180
54,73,75,192
54,73,76,278
54,73,77,189
54,73,78,1031
54,73,79,468
54,73,81,279
54,73,82,190
54,73,83,780
54,73,84,480
54,74,20,1
54,74,21,30
54,74,23,201
54,74,24,201
54,74,25,183
54,74,33,229
54,74,34,432
54,74,35,344
54,74,45,826
54,74,46,311
54,74,47,676
54,74,60,220
54,74,61,280
54,74,74,86
54,74,75,214
54,74,76,215
54,74,77,1122
54,74,82,174
54,74,83,250
54,74,84,458
54,74,85,543
54,75,21,2
54,75,22,104
54,75,23,156
54,75,24,192
54,75,25,149
54,75,34,490
54,75,35,485
54,75,46,924
54,75,47,441
54,75,48,406
54,75,60,282
54,75,61,223
54,75,74,213
54,75,75,86
54,75,76,875
54,75,77,466
54,75,84,135
54,75,85,363
54,75,86,691
54,75,87,82
54,76,22,64
54,76,23,204
54,76,24,283
54,76,34,246
54,76,35,473
54,76,36,273
54,76,47,1154
54,76,48,494
54,76,59,94
54,76,60,141
54,76,61,207
54,76,73,170
54,76,74,29
54,76,75,885
54,76,76,249
54,76,77,342
54,76,78,220
54,76,87,661
54,76,88,125
54,77,23,228
54,77,24,316
54,77,35,413
54,77,36,521
54,77,47,851
54,77,48,811
54,77,59,131
54,77,60,215
54,77,73,33
54,77,74,760
54,77,76,548
54,77,77,341
54,77,78,260
54,77,87,365
54,77,88,423
54,78,24,327
54,78,25,208
54,78,35,280
54,78,36,303
54,78,37,360
54,78,47,379
54,78,48,1026
54,78,59,219
54,78,60,134
54,78,73,412
54,78,74,406
54,78,76,315
54,78,77,539
54,78,78,299
54,78,87,267
54,78,88,394
54,78,89,143
54,79,25,327
54,79,36,520
54,79,37,296
54,79,47,742
54,79,48,295
54,79,58,136
54,79,59,217
54,79,73,408
54,79,74,410
54,79,76,216
54,79,77,425
54,79,78,519
54,79,87,322
54,79,88,159
54,79,89,203
54,80,37,735
54,80,46,599
54,80,47,241
54,80,48,248
54,80,58,226
54,80,59,131
54,80,73,558
54,80,74,251
54,80,77,396
54,80,78,464
54,80,79,275
54,80,87,160
54,80,88,221
54,81,38,735
54,81,39,269
54,81,45,500
54,81,46,218
54,81,47,367
54,81,57,146
54,81,58,216
54,81,72,405
54,81,73,404
54,81,77,345
54,81,78,311
54,81,79,413
54,81,87,253
54,81,88,123
54,82,39,530
54,82,40,439
54,82,41,118
54,82,42,114
54,82,43,11
54,82,44,399
54,82,45,211
54,82,46,477
54,82,57,232
54,82,58,133
54,82,71,254
54,82,72,529
54,82,73,27
54,82,78,464
54,82,79,261
54,82,80,230
54,82,86,165
54,82,87,155
54,82,88,109
54,83,40,393
54,83,41,413
54,83,42,102
54,83,43,403
54,83,44,226
54,83,45,600
54,83,56,142
54,83,57,228
54,83,71,749
54,83,72,47
54,83,78,415
54,83,79,417
54,83,85,152
54,83,86,76
54,83,87,110
54,83,88,125
54,84,41,306
54,84,42,442
54,84,43,129
54,84,44,1056
54,84,56,330
54,84,57,12
54,84,70,734
54,84,71,64
54,84,78,267
54,84,79,499
54,84,84,157
54,84,85,98
54,84,86,126
54,85,42,204
54,85,43,628
54,85,44,197
54,85,45,965
54,85,46,365
54,85,55,327
54,85,56,20
54,85,68,217
54,85,69,725
54,85,70,71
54,85,79,347
54,85,80,385
54,85,81,59
54,85,82,69
54,85,83,174
54,85,84,66
54,85,85,63
54,85,86,122
54,86,44,827
54,86,45,172
54,86,46,599
54,86,47,573
54,86,54,345
54,86,55,17
54,86,56,11
54,86,66,223
54,86,67,365
54,86,68,505
54,86,69,86
54,86,80,459
54,86,81,214
54,86,82,151
54,86,83,45
54,87,45,290
54,87,46,149
54,87,47,488
54,87,48,766
54,87,53,412
54,87,54,104
54,87,55,137
54,87,63,511
54,87,64,287
54,87,65,415
54,87,66,332
54,87,67,415
54,87,68,133
54,87,79,151
54,87,80,162
54,87,81,312
54,88,46,218
54,88,47,182
54,88,48,373
54,88,49,821
54,88,50,531
54,88,51,487
54,88,52,597
54,88,53,213
54,88,54,190
54,88,55,210
54,88,56,295
54,88,57,235
54,88,58,275
54,88,59,250
54,88,60,257
54,88,61,311
54,88,62,591
54,88,63,168
54,88,64,422
54,88,65,303
54,88,66,291
54,88,67,58
54,88,79,223
54,88,80,273
54,89,47,98
54,89,48,130
54,89,49,296
54,89,50,593
54,89,51,510
54,89,52,328
54,89,53,297
54,89,54,279
54,89,55,275
54,89,56,350
54,89,57,388
54,89,58,360
54,89,59,383
54,89,60,373
54,89,61,454
54,89,62,176
54,89,63,208
54,89,64,137
54,89,65,128
54,89,78,135
54,89,79,346
54,90,51,157
54,90,52,200
54,90,53,226
54,90,54,229
54,90,55,239
54,90,56,222
54,90,57,235
54,90,58,228
54,90,59,227
54,90,60,230
54,90,61,100
54,90,62,98
54,90,78,127
54,90,79,342
54,91,77,70
54,91,78,100
54,91,79,53
54,91,80,258
54,92,77,104
54,92,78,89
54,92,79,9
54,92,80,12
54,92,81,142
54,93,76,23
54,93,77,97
54,94,76,70
54,94,77,50
54,95,76,66
54,95,77,54
54,96,76,56
54,96,77,64
54,97,76,61
54,97,77,59
54,98,76,57
54,98,77,63
54,99,77,120
55,0,67,20
55,1,66,9
55,1,67,11
55,2,66,7
55,2,67,12
55,3,66,66
55,3,67,8
55,4,66,50
55,4,67,58
55,5,66,55
55,5,67,51
55,6,43,175
55,6,66,52
55,6,67,56
55,7,42,167
55,7,43,161
55,7,66,51
55,7,67,53
55,8,42,154
55,8,43,172
55,8,66,59
55,8,67,55
55,9,42,128
55,9,43,201
55,9,66,56
55,9,67,53
55,10,42,101
55,10,43,134
55,10,44,105
55,10,66,46
55,10,67,54
55,11,43,205
55,11,44,130
55,11,66,51
55,11,67,48
55,12,43,167
55,12,44,165
55,12,66,39
55,12,67,61
55,13,43,176
55,13,44,160
55,13,66,54
55,13,67,42
55,14,43,439
55,14,44,447
55,14,66,51
55,14,67,50
55,15,40,126
55,15,41,728
55,15,42,811
55,15,43,479
55,15,44,582
55,15,45,1284
55,15,46,852
55,15,47,33
55,15,66,59
55,15,67,46
55,16,39,67
55,16,40,1246
55,16,41,1434
55,16,42,894
55,16,43,514
55,16,44,1305
55,16,45,1013
55,16,46,1452
55,16,47,1336
55,16,48,74
55,16,49,173
55,16,66,692
55,16,67,44
55,17,38,50
55,17,39,1921
55,17,40,904
55,17,42,586
55,17,43,952
55,17,47,1037
55,17,48,2168
55,17,49,51
55,17,50,107
55,17,66,557
55,17,67,765
55,18,37,27
55,18,38,1941
55,18,49,2173
55,18,50,53
55,18,51,75
55,18,66,706
55,18,67,696
55,19,37,1356
55,19,38,427
55,19,39,421
55,19,50,2186
55,19,51,55
55,19,52,54
55,19,66,696
55,19,67,718
55,20,36,1339
55,20,37,211
55,20,38,424
55,20,39,444
55,20,51,2209
55,20,52,64
55,20,66,719
55,20,67,691
55,21,21,128
55,21,22,435
55,21,23,437
55,21,24,455
55,21,25,444
55,21,26,432
55,21,27,361
55,21,28,508
55,21,29,532
55,21,30,483
55,21,31,485
55,21,32,509
55,21,33,728
55,21,34,642
55,21,35,1323
55,21,36,331
55,21,37,760
55,21,38,362
55,21,39,369
55,21,40,170
55,21,51,639
55,21,52,1809
55,21,66,685
55,21,67,725
55,22,20,178
55,22,21,738
55,22,22,448
55,22,23,448
55,22,24,429
55,22,25,432
55,22,26,448
55,22,27,595
55,22,28,506
55,22,29,487
55,22,30,539
55,22,31,549
55,22,32,506
55,22,33,494
55,22,34,886
55,22,35,203
55,22,38,1029
55,22,39,407
55,22,40,160
55,22,52,954
55,22,53,1565
55,22,66,684
55,22,67,718
55,23,19,224
55,23,20,713
55,23,38,813
55,23,39,816
55,23,53,1103
55,23,54,1513
55,23,66,827
55,23,67,704
55,24,18,255
55,24,19,682
55,24,38,1114
55,24,39,495
55,24,54,1231
55,24,55,1422
55,24,66,806
55,24,67,812
55,25,17,294
55,25,18,656
55,25,37,879
55,25,38,457
55,25,39,410
55,25,55,1319
55,25,56,1361
55,25,57,39
55,25,66,825
55,25,67,799
55,26,16,347
55,26,17,599
55,26,36,701
55,26,37,436
55,26,38,647
55,26,56,1390
55,26,57,1256
55,26,58,58
55,26,59,212
55,26,66,813
55,26,67,797
55,27,15,657
55,27,16,365
55,27,17,181
55,27,35,418
55,27,36,527
55,27,37,833
55,27,57,1446
55,27,58,1279
55,27,59,135
55,27,66,809
55,27,67,817
55,28,16,909
55,28,35,546
55,28,36,1099
55,28,58,1654
55,28,59,1120
55,28,66,932
55,28,67,780
55,29,15,527
55,29,16,512
55,29,35,809
55,29,36,834
55,29,58,822
55,29,59,1312
55,29,60,718
55,29,66,900
55,29,67,1110
55,30,15,502
55,30,16,537
55,30,35,1070
55,30,36,490
55,30,59,1291
55,30,60,1510
55,30,66,1081
55,30,67,1111
55,31,15,532
55,31,16,516
55,31,34,880
55,31,35,360
55,31,36,584
55,31,59,240
55,31,60,1426
55,31,61,1192
55,31,66,1239
55,31,67,957
55,32,15,518
55,32,16,547
55,32,33,844
55,32,34,421
55,32,35,986
55,32,36,444
55,32,37,331
55,32,60,369
55,32,61,1704
55,32,62,742
55,32,65,632
55,32,66,997
55,32,67,1095
55,33,15,513
55,33,16,540
55,33,36,1192
55,33,37,522
55,33,61,485
55,33,62,2178
55,33,65,1603
55,33,66,816
55,33,67,1292
55,33,68,1741
55,33,69,1465
55,34,15,530
55,34,16,521
55,34,36,644
55,34,37,953
55,34,38,286
55,34,61,283
55,34,62,364
55,34,63,2077
55,34,64,1871
55,34,65,815
55,34,66,1941
55,34,67,1102
55,34,68,1186
55,34,69,1447
55,34,70,2638
55,35,15,520
55,35,16,503
55,35,37,1043
55,35,38,781
55,35,62,490
55,35,63,723
55,35,64,855
55,35,65,1752
55,35,71,2619
55,36,15,413
55,36,16,622
55,36,37,822
55,36,38,876
55,36,39,178
55,36,62,691
55,36,63,696
55,36,64,1527
55,36,72,2627
55,37,16,634
55,37,17,402
55,37,37,1092
55,37,38,745
55,37,62,993
55,37,63,1842
55,37,73,2627
55,38,16,511
55,38,17,531
55,38,36,714
55,38,37,1085
55,38,38,46
55,38,61,627
55,38,62,1607
55,38,63,696
55,38,73,1161
55,38,74,1739
55,38,90,738
55,38,91,1045
55,39,16,519
55,39,17,516
55,39,36,1482
55,39,37,85
55,39,61,1848
55,39,62,1060
55,39,73,616
55,39,74,1393
55,39,75,983
55,39,92,1057
55,40,17,912
55,40,35,1497
55,40,36,45
55,40,37,44
55,40,38,40
55,40,60,1688
55,40,61,1198
55,40,62,70
55,40,74,1088
55,40,75,1846
55,40,93,1065
55,41,17,110
55,41,18,836
55,41,34,1525
55,41,35,95
55,41,36,233
55,41,37,50
55,41,38,42
55,41,59,1592
55,41,60,1281
55,41,61,111
55,41,74,40
55,41,75,1330
55,41,76,1622
55,41,94,1066
55,42,18,416
55,42,19,1010
55,42,20,939
55,42,21,735
55,42,32,95
55,42,33,1562
55,42,34,108
55,42,35,239
55,42,36,170
55,42,37,309
55,42,58,1519
55,42,59,1323
55,42,60,273
55,42,75,84
55,42,76,1494
55,42,77,1415
55,42,94,1069
55,43,17,557
55,43,18,261
55,43,19,616
55,43,20,863
55,43,21,1093
55,43,22,1090
55,43,23,720
55,43,31,152
55,43,32,1539
55,43,33,131
55,43,34,187
55,43,56,201
55,43,57,1490
55,43,58,1385
55,43,59,194
55,43,75,107
55,43,76,29
55,43,77,1615
55,43,78,1243
55,43,92,391
55,43,93,1069
55,44,16,616
55,44,17,179
55,44,18,529
55,44,22,739
55,44,23,1113
55,44,24,1067
55,44,25,1355
55,44,29,128
55,44,30,227
55,44,31,1576
55,44,32,196
55,44,33,122
55,44,56,1446
55,44,57,1478
55,44,58,164
55,44,76,90
55,44,77,35
55,44,78,1901
55,44,79,773
55,44,90,321
55,44,91,575
55,44,92,858
55,45,15,662
55,45,16,156
55,45,17,490
55,45,24,1196
55,45,25,1211
55,45,26,2089
55,45,27,205
55,45,28,224
55,45,29,166
55,45,30,1606
55,45,31,113
55,45,55,1384
55,45,56,1551
55,45,57,133
55,45,77,80
55,45,78,35
55,45,79,2450
55,45,89,530
55,45,90,468
55,45,91,723
55,46,14,693
55,46,15,174
55,46,16,438
55,46,27,2056
55,46,28,148
55,46,29,1573
55,46,54,1290
55,46,55,1670
55,46,56,92
55,46,57,4
55,46,78,81
55,46,79,47
55,46,80,2481
55,46,81,455
55,46,82,369
55,46,83,346
55,46,84,362
55,46,85,322
55,46,86,295
55,46,87,481
55,46,88,724
55,46,89,446
55,46,90,553
55,47,11,679
55,47,12,515
55,47,13,710
55,47,14,213
55,47,15,357
55,47,27,952
55,47,28,2205
55,47,29,862
55,47,53,1118
55,47,54,1788
55,47,56,13
55,47,57,6
55,47,79,93
55,47,80,56
55,47,81,2183
55,47,82,472
55,47,83,417
55,47,84,399
55,47,85,458
55,47,86,748
55,47,87,537
55,47,88,571
55,47,89,364
55,48,12,499
55,48,13,277
55,48,14,221
55,48,28,2141
55,48,29,1830
55,48,52,749
55,48,53,1442
55,48,54,825
55,48,56,6
55,48,57,13
55,48,58,2
55,48,82,1851
55,48,83,270
55,48,84,273
55,48,85,799
55,48,86,517
55,48,87,460
55,49,28,1998
55,49,29,1992
55,49,52,1614
55,49,53,1347
55,49,57,15
55,49,58,6
55,49,83,1653
55,49,84,606
55,50,28,1953
55,50,29,2010
55,50,51,1270
55,50,52,1064
55,50,53,734
55,50,57,15
55,50,83,851
55,50,84,1328
55,51,28,1966
55,51,29,2019
55,51,50,843
55,51,51,1114
55,51,52,1135
55,51,83,588
55,51,84,979
55,51,85,684
55,52,28,1499
55,52,29,2496
55,52,50,1626
55,52,51,1397
55,52,84,1044
55,52,85,1166
55,53,29,2106
55,53,30,1990
55,53,49,1444
55,53,50,1278
55,53,51,372
55,53,85,1450
55,53,86,717
55,54,29,1337
55,54,30,1761
55,54,31,1193
55,54,48,1204
55,54,49,1338
55,54,50,574
55,54,85,818
55,54,86,1356
55,55,30,2316
55,55,31,1626
55,55,47,819
55,55,48,1539
55,55,49,740
55,55,50,226
55,55,86,1329
55,55,87,848
55,56,30,1681
55,56,31,2300
55,56,47,2089
55,56,48,798
55,56,86,1369
55,56,87,774
55,57,30,1286
55,57,31,1748
55,57,32,1254
55,57,46,2069
55,57,47,826
55,57,58,268
55,57,59,273
55,57,60,292
55,57,61,283
55,57,62,265
55,57,63,280
55,57,64,374
55,57,65,192
55,57,66,159
55,57,67,159
55,57,68,200
55,57,69,265
55,57,70,259
55,57,71,279
55,57,72,249
55,57,73,251
55,57,74,270
55,57,75,236
55,57,76,263
55,57,77,219
55,57,78,200
55,57,79,219
55,57,80,444
55,57,81,442
55,57,82,470
55,57,83,474
55,57,84,447
55,57,85,1000
55,57,86,327
55,57,87,493
55,57,88,407
55,58,31,2278
55,58,32,1708
55,58,45,2034
55,58,46,844
55,58,57,523
55,58,58,295
55,58,59,285
55,58,60,272
55,58,61,285
55,58,62,295
55,58,63,286
55,58,64,174
55,58,65,341
55,58,66,189
55,58,67,193
55,58,68,343
55,58,69,284
55,58,70,282
55,58,71,249
55,58,72,276
55,58,73,244
55,58,74,255
55,58,75,291
55,58,76,262
55,58,77,313
55,58,78,222
55,58,79,313
55,58,80,578
55,58,81,471
55,58,82,440
55,58,83,439
55,58,84,460
55,58,85,31
55,58,86,409
55,58,87,477
55,58,88,545
55,59,31,1674
55,59,32,2303
55,59,44,2011
55,59,45,887
55,59,46,17
55,59,56,524
55,59,66,196
55,59,67,199
55,59,78,147
55,59,79,533
55,59,87,689
55,59,88,466
55,59,89,245
55,60,31,864
55,60,32,1975
55,60,33,1324
55,60,37,225
55,60,43,1958
55,60,44,937
55,60,45,18
55,60,55,272
55,60,56,297
55,60,66,139
55,60,67,106
55,60,78,283
55,60,79,274
55,60,87,477
55,60,88,598
55,60,89,282
55,61,30,626
55,61,31,340
55,61,32,758
55,61,33,2736
55,61,36,759
55,61,37,138
55,61,42,1958
55,61,43,1150
55,61,55,267
55,61,56,289
55,61,66,116
55,61,67,131
55,61,78,283
55,61,79,270
55,61,87,422
55,61,88,571
55,61,89,352
55,62,29,510
55,62,30,199
55,62,31,1210
55,62,32,769
55,62,33,738
55,62,34,3035
55,62,35,1796
55,62,36,1082
55,62,37,1550
55,62,41,2127
55,62,42,830
55,62,43,707
55,62,44,871
55,62,45,435
55,62,55,274
55,62,56,286
55,62,66,110
55,62,67,134
55,62,78,272
55,62,79,273
55,62,87,447
55,62,88,512
55,62,89,277
55,62,90,115
55,63,28,488
55,63,29,75
55,63,30,1447
55,63,31,1335
55,63,32,797
55,63,33,762
55,63,34,1013
55,63,35,2442
55,63,36,1433
55,63,37,1401
55,63,38,2484
55,63,39,2172
55,63,40,2470
55,63,41,942
55,63,42,914
55,63,43,1075
55,63,44,1203
55,63,45,828
55,63,46,856
55,63,55,292
55,63,56,274
55,63,66,118
55,63,67,127
55,63,78,263
55,63,79,296
55,63,87,458
55,63,88,531
55,63,89,350
55,63,91,18
55,63,96,12
55,63,97,17
55,63,98,19
55,63,99,35
55,64,27,468
55,64,28,59
55,64,29,1736
55,64,30,759
55,64,32,985
55,64,33,696
55,64,36,1494
55,64,37,1173
55,64,38,1854
55,64,39,2192
55,64,40,2005
55,64,41,887
55,64,42,1018
55,64,43,1420
55,64,44,928
55,64,45,1338
55,64,46,801
55,64,47,1164
55,64,55,524
55,64,56,2
55,64,66,130
55,64,67,112
55,64,78,262
55,64,79,290
55,64,87,541
55,64,88,776
55,64,92,25
55,64,93,17
55,64,94,21
55,64,95,26
55,64,96,23
